OrderTime,TotalPrice,TotalMallCouponDiscount,ShipCharge,Holiday,Tier_Extremely High,Tier_High,Tier_Low,Tier_Medium,Tier_Very High,Tier_Very Low,Season_春夏,Season_春秋,Season_秋冬,Category_Accessory,Category_Bottoms,Category_Dress,Category_Other,Category_Outer,Category_Suit,Category_Tops,Week_Friday,Week_Monday,Week_Saturday,Week_Sunday,Week_Thursday,Week_Tuesday,Week_Wednesday,平均気温(℃),最高気温(℃),最低気温(℃),降水量の合計(mm),日照時間(時間),SaleEventFlag_rakuten,SaleEventFlag_yahoo,weather_day_cat,weather_night_cat,weather_day_晴,weather_day_曇,weather_day_複合(晴雨混在),weather_day_雨,weather_day_雪,weather_day_雷,weather_night_晴,weather_night_曇,weather_night_複合(晴雨混在),weather_night_雨,weather_night_雪,weather_night_雷
2021-08-20,31680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,33.7,25.2,0.0,10.9,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,32.1,24.8,0.0,4.6,0,1,晴,曇,1,0,0,0,0,0,0,1,0,0,0,0
2021-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,33.6,25.5,0.0,4.6,0,1,曇,曇,0,1,0,0,0,0,0,1,0,0,0,0
2021-08-23,12100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.9,30.3,22.2,2.5,4.2,0,1,雷,晴,0,0,0,0,0,1,1,0,0,0,0,0
2021-08-24,8300.0,0.0,600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.5,31.0,23.9,0.0,4.2,0,1,曇,複合(晴雨混在),0,1,0,0,0,0,0,0,1,0,0,0
2021-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,34.4,26.3,0.0,5.4,0,1,曇,晴,0,1,0,0,0,0,1,0,0,0,0,0
2021-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,35.7,26.6,0.0,8.1,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-08-27,9400.0,0.0,600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,34.3,26.9,0.0,9.0,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,34.8,26.7,0.0,8.9,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,32.8,26.5,0.0,1.1,0,1,曇,曇,0,1,0,0,0,0,0,1,0,0,0,0
2021-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,33.8,26.1,0.0,8.9,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,32.4,21.2,17.0,2.9,0,0,曇,雷,0,1,0,0,0,0,0,0,0,0,0,1
2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,23.5,18.3,3.0,0.0,0,0,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2021-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,20.6,18.4,18.5,0.0,0,0,雨,雨,0,0,0,1,0,0,0,0,0,1,0,0
2021-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,21.4,18.7,17.0,0.0,0,0,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2021-09-04,163890.0,1000.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,20.6,22.9,19.2,14.0,0.0,0,1,複合(晴雨混在),雨,0,0,1,0,0,0,0,0,0,1,0,0
2021-09-05,89300.0,21527.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,21.0,24.7,18.6,10.0,0.3,1,1,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
2021-09-06,1362400.0,667750.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,8.0,1.0,3.0,2.0,3.0,3.0,0.0,2.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,19.9,21.8,18.1,8.5,0.0,1,1,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
2021-09-07,89250.0,18500.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20.4,24.4,16.8,0.0,4.0,1,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-09-08,31400.0,15700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.3,25.0,16.9,0.5,1.9,1,1,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2021-09-09,4100.0,200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.5,22.5,18.3,14.0,0.0,1,1,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
2021-09-10,775850.0,373725.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,9.0,0.0,3.0,2.0,0.0,8.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,30.0,20.6,0.0,7.4,1,0,晴,複合(晴雨混在),1,0,0,0,0,0,0,0,1,0,0,0
2021-09-11,62400.0,31200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,29.1,22.7,0.0,1.2,1,1,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2021-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,26.9,22.8,0.0,0.0,0,1,複合(晴雨混在),曇,0,0,1,0,0,0,0,1,0,0,0,0
2021-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,30.7,21.5,0.0,8.8,0,1,晴,曇,1,0,0,0,0,0,0,1,0,0,0,0
2021-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,25.7,19.8,5.5,0.0,0,1,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2021-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,28.5,19.4,1.5,5.8,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-09-16,45100.0,2530.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,22.3,27.4,19.4,0.0,3.7,0,1,晴,複合(晴雨混在),1,0,0,0,0,0,0,0,1,0,0,0
2021-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,25.2,17.6,0.0,0.3,0,1,曇,複合(晴雨混在),0,1,0,0,0,0,0,0,1,0,0,0
2021-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,26.0,22.0,124.5,0.2,0,1,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2021-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,29.2,19.0,0.0,9.8,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-09-20,28400.0,11076.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.4,28.3,17.8,0.0,11.8,1,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,27.9,18.6,0.0,5.8,1,0,晴,複合(晴雨混在),1,0,0,0,0,0,0,0,1,0,0,0
2021-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,29.5,20.6,1.0,4.4,1,1,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
2021-09-23,36800.0,14352.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.6,31.7,22.9,0.0,9.3,1,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,30.6,21.2,0.0,9.8,1,1,晴,曇,1,0,0,0,0,0,0,1,0,0,0,0
2021-09-25,17000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.1,24.5,20.3,0.0,0.3,0,1,曇,晴,0,1,0,0,0,0,1,0,0,0,0,0
2021-09-26,19000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.9,21.3,18.2,0.0,0.0,0,1,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
2021-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,24.8,17.0,0.0,2.9,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,26.6,16.9,0.0,3.5,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,26.3,17.5,0.0,4.7,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,29.2,19.3,4.5,4.8,0,0,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2021-10-01,7420.0,0.0,600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.3,17.2,113.0,0.0,0,0,雨,晴,0,0,0,1,0,0,1,0,0,0,0,0
2021-10-02,38500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.9,30.1,15.2,2.0,10.2,0,1,晴,雷,1,0,0,0,0,0,0,0,0,0,0,1
2021-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,27.7,18.0,0.0,10.0,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,29.7,18.6,0.0,6.6,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-10-05,37000.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.9,29.1,19.3,0.0,9.9,1,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,28.5,19.5,0.0,6.6,1,1,晴,複合(晴雨混在),1,0,0,0,0,0,0,0,1,0,0,0
2021-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,24.1,18.2,0.0,0.1,1,1,曇,曇,0,1,0,0,0,0,0,1,0,0,0,0
2021-10-08,7750.0,0.0,600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,29.2,20.2,0.0,9.2,1,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,28.1,20.3,0.0,3.0,1,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-10-10,46400.0,1000.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.2,26.7,19.7,0.0,4.5,1,1,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
2021-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.3,19.5,0.0,9.1,1,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,23.8,17.9,2.5,0.0,0,1,複合(晴雨混在),雨,0,0,1,0,0,0,0,0,0,1,0,0
2021-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,18.5,16.4,10.5,0.0,0,1,雨,複合(晴雨混在),0,0,0,1,0,0,0,0,1,0,0,0
2021-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,24.5,15.9,0.0,6.3,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-10-15,15950.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,25.4,16.6,0.0,7.0,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-10-16,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,23.2,18.9,0.5,0.3,0,1,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2021-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,21.2,11.1,13.5,0.0,0,1,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
2021-10-18,11880.0,594.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.6,18.8,9.2,0.0,9.4,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,15.4,11.5,9.0,0.0,0,1,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2021-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,22.3,11.6,0.0,10.2,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-10-21,17200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.4,19.3,12.3,0.0,4.6,0,0,晴,複合(晴雨混在),1,0,0,0,0,0,0,0,1,0,0,0
2021-10-22,57400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,15.3,10.2,9.5,0.0,0,1,雨,複合(晴雨混在),0,0,0,1,0,0,0,0,1,0,0,0
2021-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,19.2,8.6,0.0,10.0,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-10-24,49200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.4,19.5,7.9,0.0,9.3,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.3,10.9,5.5,1.7,0,1,曇,複合(晴雨混在),0,1,0,0,0,0,0,0,1,0,0,0
2021-10-26,38600.0,1000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,20.4,11.2,30.0,6.0,0,1,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
2021-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,16.6,12.8,1.0,0.1,0,1,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2021-10-28,19000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.6,23.0,13.7,0.5,9.7,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-10-29,32700.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,20.0,10.9,0.0,9.6,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-10-30,14800.0,1000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.5,20.4,9.5,0.0,9.6,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,16.4,12.3,2.0,0.0,0,1,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,21.4,12.4,0.0,3.7,0,1,晴,曇,1,0,0,0,0,0,0,1,0,0,0,0
2021-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,21.9,15.3,0.0,5.3,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-11-03,24200.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.1,22.1,13.5,0.0,8.0,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-11-04,30000.0,6300.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,15.5,20.3,11.6,0.0,8.2,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2021-11-05,23900.0,7170.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,20.3,11.5,0.0,9.3,1,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
