Season_fall-winter_sum,Season_spring-fall_sum,Season_spring-summer_sum,TotalPrice,Quantity,ShipCharge,TotalMallCouponDiscount,Week_Friday,Week_Monday,Week_Saturday,Week_Sunday,Week_Thursday,Week_Tuesday,Week_Wednesday,Holiday_Flag,SaleEventFlag_yahoo,SaleEventFlag_rakuten,Average_Temperature,Maximum Temperature,Minimum Temperature,Total Precipitation (mm),Brand_Price_Range_Very Low,Brand_Price_Range_Low,Brand_Price_Range_Medium,Brand_Price_Range_High,Brand_Price_Range_Very High,Brand_Price_Range_Extremely High,Category_Outer,Category_Suit,Category_Tops,Category_Bottoms,Category_Dress,Category_Accessory
0,0,1,18200,1,0,0,0,0,1,0,0,0,0,1,1,0,23.0,27.9,19.6,0.0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,3,26785,3,1200,0,0,0,0,1,0,0,0,1,1,0,17.6,22.3,12.5,43.5,0,1,1,1,0,0,2,0,0,1,0,0
0,0,3,35120,3,0,0,0,1,0,0,0,0,0,0,1,0,12.9,16.6,10.3,30.5,0,1,1,0,0,1,1,0,1,1,0,0
0,0,1,5500,1,600,0,0,0,0,0,0,1,0,0,1,0,15.1,20.6,10.1,0.0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,17.7,25.0,11.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,15.8,23.4,10.7,9.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,7700,1,600,0,1,0,0,0,0,0,0,0,1,1,17.1,21.9,11.3,0.0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,1,18200,1,0,0,0,0,1,0,0,0,0,1,1,1,16.7,18.1,15.4,5.0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,2,33550,3,600,8300,0,0,0,1,0,0,0,1,1,1,16.9,21.2,14.3,3.0,0,1,1,0,0,1,1,0,1,0,1,0
0,2,8,119920,10,600,49538,0,1,0,0,0,0,0,0,1,1,16.1,18.1,14.6,15.5,0,2,3,2,0,3,2,0,4,3,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,19.9,27.5,13.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,6985,1,600,0,0,0,0,0,0,0,1,0,1,0,22.8,31.6,15.1,0.0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25.4,32.2,18.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,6600,1,600,0,1,0,0,0,0,0,0,0,1,0,20.6,24.5,17.1,12.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,18.8,22.8,16.4,4.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,25300,2,0,3000,0,0,0,1,0,0,0,1,1,0,21.1,26.3,16.1,0.0,0,0,0,0,0,2,0,0,1,1,0,0
0,0,3,21381,3,1200,0,0,1,0,0,0,0,0,0,1,0,22.5,29.4,16.5,0.0,0,1,2,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13.9,17.2,12.3,14.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,18.2,23.9,11.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,51260,3,0,1000,0,0,0,0,1,0,0,0,1,1,18.6,23.8,13.6,0.0,0,0,0,1,1,1,1,1,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,20.1,24.9,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,22900,2,600,1000,0,0,1,0,0,0,0,1,1,1,21.2,26.7,16.5,0.0,0,0,0,1,1,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,21.6,25.8,17.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,14751,2,1200,200,0,1,0,0,0,0,0,0,1,0,19.8,21.3,18.8,18.5,0,2,0,0,0,0,0,0,0,2,0,0
1,0,0,15000,1,0,0,0,0,0,0,0,1,0,0,1,0,21.4,26.3,18.6,0.0,0,0,1,0,0,0,1,0,0,0,0,0
0,1,0,18000,1,0,0,0,0,0,0,0,0,1,0,1,0,19.3,22.2,16.0,3.0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,1,13530,1,0,0,0,0,0,0,1,0,0,0,1,0,20.8,26.2,15.3,0.0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21.3,23.8,19.7,168.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,20.0,24.0,17.5,92.5,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,60930,4,600,22600,0,0,0,1,0,0,0,1,1,0,21.6,27.5,15.3,0.0,0,2,1,1,0,0,1,0,1,1,1,0
1,1,3,71580,5,600,91350,0,1,0,0,0,0,0,0,1,1,23.1,29.8,18.4,0.0,0,1,1,0,1,2,2,0,0,0,3,0
0,0,4,52810,4,0,16641,0,0,0,0,0,1,0,0,1,1,20.7,25.1,17.0,3.0,0,0,0,2,0,2,0,0,2,1,1,0
0,0,1,9801,1,600,0,0,0,0,0,0,0,1,0,1,1,22.5,29.6,17.0,5.5,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,23.1,28.7,18.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,59300,2,0,24400,1,0,0,0,0,0,0,0,1,1,20.2,22.2,18.2,24.0,0,0,1,0,1,0,1,0,0,0,1,0
1,0,4,50960,5,0,33710,0,0,1,0,0,0,0,1,1,1,22.4,26.0,19.7,0.0,0,2,2,1,0,0,0,0,3,1,1,0
0,0,1,6200,1,600,0,0,0,0,1,0,0,0,1,1,1,21.2,22.8,20.1,16.5,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,21.3,22.5,20.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,8800,1,600,0,0,0,0,0,0,1,0,0,1,0,23.7,29.4,19.9,1.0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,23.6,25.8,21.4,3.5,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,15400,2,0,0,0,0,0,0,1,0,0,0,1,0,21.7,24.1,20.3,6.0,0,1,0,1,0,0,0,0,0,2,0,0
0,0,1,11000,1,0,0,1,0,0,0,0,0,0,0,0,0,24.6,30.7,19.7,1.5,0,0,1,0,0,0,0,0,1,0,0,0
0,0,1,13750,1,0,0,0,0,1,0,0,0,0,1,1,0,25.4,30.9,18.8,0.0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,25.7,31.1,21.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,12800,1,0,0,0,1,0,0,0,0,0,0,1,0,23.7,27.7,18.8,0.0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,2,31685,2,600,0,0,0,0,0,0,1,0,0,0,0,22.5,27.0,18.9,0.0,0,0,1,0,1,0,0,0,2,0,0,0
0,0,2,19580,2,600,0,0,0,0,0,0,0,1,0,0,0,22.6,27.2,18.7,0.0,0,1,0,1,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19.9,22.6,16.7,5.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,21000,2,0,0,1,0,0,0,0,0,0,0,1,1,21.1,24.9,16.9,0.5,0,0,1,1,0,0,0,0,1,1,0,0
0,1,2,47699,3,0,1280,0,0,1,0,0,0,0,1,1,1,24.7,29.5,21.7,0.0,0,0,0,3,0,0,2,1,0,0,0,0
0,0,1,4210,1,600,0,0,0,0,1,0,0,0,1,1,1,25.8,30.9,22.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,14700,1,0,0,0,1,0,0,0,0,0,0,1,1,25.9,30.4,22.5,0.0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,2,26100,2,600,1000,0,0,0,0,0,1,0,0,1,1,25.9,29.6,23.6,0.0,0,1,0,1,0,0,0,0,0,2,0,0
0,0,3,20820,3,1800,0,0,0,0,0,0,0,1,0,1,0,27.1,32.3,23.5,0.0,0,3,0,0,0,0,0,0,2,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27.3,33.8,23.4,3.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,11900,1,0,0,1,0,0,0,0,0,0,0,0,0,26.3,30.5,23.8,3.0,0,0,1,0,0,0,0,0,1,0,0,0
0,2,4,51549,6,1800,6265,0,0,1,0,0,0,0,1,1,0,25.3,27.8,21.5,13.5,0,3,1,0,1,1,1,0,1,3,1,0
0,2,5,97410,7,600,8615,0,0,0,1,0,0,0,1,1,0,26.0,31.7,20.7,2.5,0,1,0,2,4,0,4,0,0,2,1,0
0,0,1,13750,1,0,0,0,1,0,0,0,0,0,0,1,0,27.3,32.2,23.6,0.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,3,28750,3,0,2554,0,0,0,0,0,1,0,0,0,0,25.9,30.6,21.3,1.0,0,1,0,0,2,0,0,0,1,1,1,0
2,1,6,166600,9,600,14000,0,0,0,0,0,0,1,0,1,1,25.2,28.7,22.5,0.0,0,0,1,7,0,1,2,1,3,3,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,26.4,33.4,22.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,14700,1,0,1000,1,0,0,0,0,0,0,0,1,1,28.4,34.2,23.8,0.0,0,0,0,1,0,0,0,0,1,0,0,0
0,2,3,70650,5,0,9000,0,0,1,0,0,0,0,1,1,1,27.8,30.9,25.2,0.0,0,0,0,5,0,0,2,1,2,0,0,0
0,0,1,11600,1,0,1000,0,0,0,1,0,0,0,1,1,1,28.6,33.0,25.1,0.0,0,0,0,0,1,0,0,0,0,0,1,0
4,1,5,344500,10,0,20000,0,1,0,0,0,0,0,0,1,1,30.2,36.5,25.7,0.0,0,0,2,1,1,6,4,0,2,3,1,0
0,1,5,76799,6,600,6000,0,0,0,0,0,1,0,0,1,1,29.4,34.3,25.3,0.0,0,2,2,0,0,2,1,0,2,1,2,0
0,0,3,28300,3,600,4000,0,0,0,0,0,0,1,0,1,0,30.8,37.5,25.1,0.0,0,1,1,0,1,0,0,0,0,1,2,0
0,1,2,59050,3,0,2000,0,0,0,0,1,0,0,0,1,0,28.0,30.3,24.2,0.0,0,1,0,0,2,0,0,0,2,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27.4,30.5,24.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,28.8,32.9,26.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,36200,2,0,0,0,0,0,1,0,0,0,1,1,0,30.2,35.3,26.7,0.0,0,0,1,0,1,0,0,0,0,2,0,0
1,0,1,14000,2,1200,0,0,1,0,0,0,0,0,1,1,0,31.3,36.2,26.9,0.0,0,2,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,31.8,37.5,27.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,52200,2,0,5460,0,0,0,0,0,0,1,0,1,0,29.7,33.9,26.4,0.0,0,0,0,0,2,0,1,0,0,1,0,0
0,0,2,34100,2,0,0,0,0,0,0,1,0,0,0,0,1,28.1,32.6,25.1,0.0,0,0,2,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,27.2,31.6,24.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,6050,1,600,484,0,0,1,0,0,0,0,1,1,1,27.2,33.4,24.1,0.0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,1,32600,2,0,4400,0,0,0,1,0,0,0,1,1,1,27.7,33.4,22.5,0.0,0,0,1,0,0,1,0,1,0,0,1,0
0,1,0,16500,1,0,3300,0,1,0,0,0,0,0,0,1,1,28.5,35.7,23.5,0.0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,1,16080,2,600,1940,0,0,0,0,0,1,0,0,1,1,29.8,36.6,24.2,0.0,0,2,0,0,0,0,0,0,0,1,1,0
0,1,0,4990,1,600,0,0,0,0,0,0,0,1,0,1,1,31.0,37.7,25.6,0.0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,1,17500,1,0,0,0,0,0,0,1,0,0,0,1,0,30.6,36.9,26.4,0.0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,30.4,36.2,26.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,17620,3,1800,400,0,0,1,0,0,0,0,1,1,0,30.0,35.7,25.8,0.0,0,3,0,0,0,0,0,0,1,2,0,0
0,0,1,17930,1,0,0,0,0,0,1,0,0,0,1,1,0,30.3,36.6,25.7,0.0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,30.7,36.1,27.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26.0,33.2,22.2,12.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.9,34.7,24.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30.2,35.0,26.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,17980,2,600,2760,1,0,0,0,0,0,0,0,0,0,31.3,36.7,26.8,0.0,0,1,1,0,0,0,1,0,1,0,0,0
1,0,1,37100,2,0,7420,0,0,1,0,0,0,0,1,1,1,30.4,35.9,27.7,0.0,0,0,0,1,0,1,0,0,0,1,1,0
0,0,2,34760,2,0,0,0,0,0,1,0,0,0,1,1,1,28.6,34.8,26.3,4.0,0,0,0,1,1,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,29.4,34.9,25.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,52314,4,1200,0,0,0,0,0,0,1,0,0,1,1,30.1,35.9,26.7,1.0,0,1,0,1,0,1,1,0,1,2,0,0
0,0,1,12800,1,0,0,0,0,0,0,0,0,1,0,1,1,28.2,31.8,26.5,8.0,0,0,0,0,1,0,0,0,1,0,0,0
1,1,2,49750,4,600,7160,0,0,0,0,1,0,0,0,0,1,29.5,34.4,26.3,0.0,0,3,0,0,1,0,2,0,2,0,0,0
0,0,1,4210,1,600,0,1,0,0,0,0,0,0,1,1,1,29.5,35.0,26.2,0.0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,1,15279,2,1200,0,0,0,1,0,0,0,0,1,1,0,29.7,35.5,26.2,0.0,0,1,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,27.4,32.9,25.8,48.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,41600,2,0,0,0,1,0,0,0,0,0,0,1,0,28.6,32.9,26.1,22.5,0,0,0,0,2,0,1,0,0,0,1,0
0,0,2,25600,2,0,0,0,0,0,0,0,1,0,0,1,0,28.6,32.8,25.7,14.5,0,1,1,0,0,0,0,0,0,0,2,0
1,1,0,17490,2,600,0,0,0,0,0,0,0,1,0,1,0,28.1,32.2,25.5,4.5,0,2,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,29.9,34.5,26.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,35000,1,0,7000,1,0,0,0,0,0,0,0,1,0,30.0,34.6,26.7,0.0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,12650,1,0,0,0,0,1,0,0,0,0,1,1,0,30.3,35.7,26.2,0.0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,18500,1,0,3700,0,0,0,1,0,0,0,1,1,0,30.3,35.3,27.2,0.0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,1,12810,1,0,0,0,1,0,0,0,0,0,0,1,0,29.8,34.8,26.3,0.0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,28.6,32.1,26.6,10.5,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,13200,1,0,0,0,0,0,0,0,0,1,0,1,0,29.4,34.1,26.1,2.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,29.5,34.1,27.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,29.6,34.4,26.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,28.1,33.4,25.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,28.0,32.4,25.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,11000,1,0,0,0,1,0,0,0,0,0,0,1,0,29.2,34.6,25.3,0.0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,1,7700,1,600,0,0,0,0,0,0,1,0,0,1,0,29.4,35.0,26.1,0.0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,0,12800,1,0,0,0,0,0,0,0,0,1,0,0,0,29.6,34.6,25.7,0.0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,0,8250,1,600,0,0,0,0,0,1,0,0,0,0,0,29.0,34.1,26.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,2,33800,2,0,0,1,0,0,0,0,0,0,0,0,0,29.2,33.4,25.8,0.0,0,0,1,0,1,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,29.6,34.9,26.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,14000,1,0,0,0,0,0,1,0,0,0,1,1,0,29.1,34.6,26.0,3.5,0,0,1,0,0,0,0,0,1,0,0,0
0,1,5,95010,6,0,4000,0,1,0,0,0,0,0,0,1,0,26.1,30.3,24.5,34.0,0,0,2,1,1,2,1,1,1,0,3,0
2,5,5,155930,12,600,9850,0,0,0,0,0,1,0,0,1,1,29.3,34.8,25.2,0.0,0,4,3,2,2,1,5,0,1,2,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,27.5,33.4,23.9,0.5,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,26500,4,600,0,0,0,0,0,1,0,0,0,1,1,27.0,30.0,24.3,0.5,0,2,0,1,0,1,0,0,1,2,1,0
1,0,1,29000,2,0,0,1,0,0,0,0,0,0,0,1,1,21.9,25.2,19.7,107.5,0,0,0,1,0,1,1,0,1,0,0,0
3,0,0,38760,3,600,2500,0,0,1,0,0,0,0,1,1,1,24.8,29.6,21.7,1.0,0,1,0,1,1,0,2,0,0,1,0,0
8,2,5,207830,15,0,17522,0,0,0,1,0,0,0,1,1,1,27.8,33.0,23.6,0.0,1,2,5,3,2,2,2,2,3,5,3,0
3,1,1,78510,5,600,0,0,1,0,0,0,0,0,0,1,1,28.1,32.9,25.0,0.0,0,1,3,1,0,0,2,0,1,2,0,0
0,0,1,4100,1,600,0,0,0,0,0,0,1,0,0,1,0,27.7,32.0,23.8,0.0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,28.0,33.4,23.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,14600,1,0,0,0,0,0,0,1,0,0,0,1,0,28.2,32.7,25.1,0.0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,1,47300,2,0,2000,1,0,0,0,0,0,0,0,1,0,27.4,32.8,25.3,10.5,0,0,0,1,0,1,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,27.9,31.7,25.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,18550,1,0,0,0,0,0,1,0,0,0,1,1,0,28.7,32.9,25.9,0.0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,28820,1,0,2000,0,1,0,0,0,0,0,1,1,0,28.9,33.3,26.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
0,1,0,4980,1,600,0,0,0,0,0,0,1,0,0,1,0,29.0,33.5,25.1,0.0,0,0,1,0,0,0,0,0,0,1,0,0
2,0,2,56661,4,600,2200,0,0,0,0,0,0,1,0,0,1,27.2,32.3,23.5,6.0,0,2,0,1,1,0,0,0,0,0,3,1
1,0,2,45290,3,600,2439,0,0,0,0,1,0,0,0,0,1,26.7,29.5,23.9,2.0,0,1,0,0,1,1,0,0,0,2,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,24.8,29.4,21.4,59.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,9610,2,1200,0,0,0,1,0,0,0,0,1,1,1,22.1,24.3,20.7,4.0,1,1,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,22.2,26.8,19.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,17899,1,0,0,0,1,0,0,0,0,0,0,1,0,22.4,27.7,18.5,0.0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1,6800,1,600,200,0,0,0,0,0,1,0,0,1,0,24.6,29.7,20.2,0.0,0,1,0,0,0,0,1,0,0,0,0,0
0,1,0,26180,1,0,2618,0,0,0,0,0,0,1,0,1,0,25.3,30.2,22.8,0.0,0,0,0,0,1,0,0,1,0,0,0,0
0,3,1,135170,4,0,0,0,0,0,0,1,0,0,0,1,0,27.4,33.2,22.9,0.0,0,1,1,1,1,0,1,0,0,0,3,0
0,1,0,12800,1,0,0,1,0,0,0,0,0,0,0,1,0,26.3,28.9,24.6,0.0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,1,23650,2,600,2365,0,0,1,0,0,0,0,1,1,0,25.6,28.5,23.4,0.0,0,1,1,0,0,0,0,0,0,1,1,0
2,0,0,28699,2,600,50,0,0,0,1,0,0,0,1,1,0,25.6,29.9,23.3,0.0,0,0,1,1,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,23.3,27.1,19.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22.8,27.3,17.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,18941,3,1800,0,0,0,0,0,0,0,1,0,0,0,18.7,23.1,17.3,15.0,0,2,0,0,1,0,0,0,1,2,0,0
2,0,0,24780,2,0,2000,0,0,0,0,1,0,0,0,1,1,20.0,26.4,16.9,0.0,0,1,0,0,0,1,0,0,0,0,1,1
2,0,1,46450,3,600,548,1,0,0,0,0,0,0,0,1,1,20.8,25.8,15.9,0.0,0,0,0,1,2,0,0,0,1,1,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,20.4,25.0,16.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,36880,4,0,1000,0,0,0,1,0,0,0,1,1,1,18.1,21.8,14.7,0.0,0,2,0,0,2,0,0,0,2,1,0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,15.4,16.9,13.8,40.0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,25850,2,0,0,0,0,0,0,0,1,0,0,0,0,20.2,26.6,16.6,13.0,0,1,0,1,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,19.8,24.3,15.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,17700,1,0,0,0,0,0,0,1,0,0,0,1,0,19.4,24.1,15.7,0.0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18.5,23.4,14.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,40579,3,600,0,0,0,1,0,0,0,0,1,1,0,18.2,23.4,12.7,0.0,0,2,0,0,1,0,0,0,0,1,1,1
1,0,0,3980,1,0,500,0,0,0,1,0,0,0,1,1,1,14.9,16.9,14.0,43.5,0,1,0,0,0,0,0,0,0,0,0,1
4,0,1,61540,5,1200,4664,0,1,0,0,0,0,0,0,1,1,19.0,25.8,12.1,0.0,0,1,3,1,0,0,2,0,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,19.5,25.2,15.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,18180,3,600,2796,0,0,0,0,0,0,1,0,1,0,18.9,24.4,13.7,0.0,0,2,0,0,0,1,0,0,2,0,0,1
3,0,1,51150,4,0,3000,0,0,0,0,1,0,0,0,1,0,20.3,25.4,14.8,0.0,0,1,2,0,1,0,1,0,1,2,0,0
1,0,0,8400,1,0,0,1,0,0,0,0,0,0,0,0,0,21.8,27.1,16.2,0.0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,1,23780,2,0,0,0,0,1,0,0,0,0,1,1,0,19.0,22.5,14.3,0.0,0,1,0,0,1,0,1,0,0,0,0,1
1,0,0,4400,1,600,300,0,0,0,1,0,0,0,1,1,0,15.9,20.2,11.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0
2,2,1,68550,5,600,3760,0,1,0,0,0,0,0,0,1,0,16.7,23.0,11.4,0.0,0,3,1,1,0,0,3,0,1,1,0,0
1,0,0,21230,1,0,0,0,0,0,0,0,1,0,0,1,0,17.7,24.0,12.9,0.0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0,15750,2,0,589,0,0,0,0,0,0,1,0,1,1,17.7,22.2,11.4,30.5,0,1,0,1,0,0,0,0,0,1,0,1
1,2,0,27300,3,600,1000,0,0,0,0,1,0,0,0,1,1,16.9,23.4,11.5,0.0,0,1,1,0,0,1,1,0,0,2,0,0
2,1,0,25580,3,0,0,1,0,0,0,0,0,0,0,1,1,17.8,23.4,13.4,0.0,0,1,1,1,0,0,1,0,0,1,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,17.5,21.4,14.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,16.3,20.8,12.5,5.0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,17230,3,600,0,0,1,0,0,0,0,0,0,1,0,16.9,22.3,11.6,0.0,0,2,0,0,0,1,1,0,0,1,0,1
5,0,0,58580,5,0,0,0,0,0,0,0,1,0,0,0,0,17.2,20.9,13.5,0.0,1,1,0,2,0,1,2,0,0,2,0,1
2,1,2,53560,5,600,6692,0,0,0,0,0,0,1,0,0,0,18.0,23.1,13.1,0.0,0,2,1,0,1,1,0,0,2,0,1,2
1,0,0,3980,1,0,0,0,0,0,0,1,0,0,0,0,0,18.2,24.9,13.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0,54900,2,0,0,1,0,0,0,0,0,0,1,0,0,18.8,24.3,14.3,0.0,0,0,0,1,1,0,0,1,0,0,1,0
